time_s,ax,ay,az,gx,gy,gz
5.24,1.124204,9.749788,0.4479591,0.02676032,0.08586832,0.005668667
5.26,1.173561,9.812995,0.4773597,0.04189137,0.07947357,-0.03412423
5.28,1.203182,9.815059,0.4980469,0.04371099,0.06388922,-0.07097464
5.30,1.226195,9.712168,0.4628876,0.02444538,0.03514832,-0.07497038
5.32,1.214113,9.769296,0.4036421,0.006679423,0.009245457,-0.05861969
5.34,1.224095,9.836958,0.4016333,0.01623764,-0.01579303,-0.04496755
5.36,1.280576,9.784245,0.4376122,0.04669525,-0.04962893,-0.03564855
5.38,1.303891,9.655345,0.4191702,0.07811558,-0.0702227,-0.03345023
5.40,1.260308,9.593295,0.36651,0.09649193,-0.06713305,-0.04787767
5.42,1.240694,9.565556,0.3791122,0.08698187,-0.06263413,-0.07326398
5.44,1.263367,9.561134,0.3774377,0.06816148,-0.05943843,-0.1032844
5.46,1.246007,9.607268,0.3731916,0.05358589,-0.05041758,-0.1179212
5.48,1.202766,9.698917,0.3782801,0.04458192,-0.03363132,-0.1199281
5.50,1.188522,9.714498,0.371308,0.02729927,-0.02135067,-0.1126553
5.52,1.159639,9.67916,0.3852246,0.007620283,-0.01198719,-0.1073973
5.54,1.175378,9.458992,0.4399943,-0.01071566,-0.01469039,-0.1223049
5.56,1.08596,9.580615,0.3431136,-0.01616861,0.001056499,-0.1473189
5.58,1.024315,9.43745,0.3436233,-0.04511159,0.03556763,-0.174798
5.60,1.017778,9.447364,0.2990652,-0.08859652,0.06386621,-0.20834
5.62,1.086868,9.479667,0.2815304,-0.1105151,0.06986524,-0.2368063
5.64,1.064706,9.299156,0.3565056,-0.1159222,0.07824089,-0.2538875
5.66,1.051415,9.132195,0.4089183,-0.1040748,0.07241414,-0.2676473
5.68,1.044322,8.9143,0.4538412,-0.09688748,0.04812498,-0.2805394
5.70,0.9941939,8.778006,0.4816942,-0.09453647,0.01900566,-0.2933804
5.72,0.9445884,8.705431,0.5181212,-0.08324048,-0.004274641,-0.3106466
5.74,0.8935344,8.64096,0.5520019,-0.06131927,-0.02341561,-0.3380041
5.76,0.8789987,8.633579,0.5986758,-0.02763575,-0.05534504,-0.3731281
5.78,0.8967066,8.643598,0.6768554,0.002901764,-0.1050742,-0.4135208
5.80,0.9032751,8.525401,0.7072647,0.01620653,-0.1557842,-0.4294697
5.82,0.8328582,8.196843,0.6236555,-0.005819872,-0.1872397,-0.397912
5.84,0.8410026,7.955952,0.466083,-0.05311566,-0.1926093,-0.3128279
5.86,0.6631281,7.719671,0.2655576,-0.1134883,-0.1293783,-0.2127938
5.88,0.4186807,7.390061,0.1928459,-0.1726781,-0.034387,-0.1433856
5.90,0.3811337,6.993305,0.3583984,-0.2199392,0.03254539,-0.1194178
5.92,0.5389137,6.369347,0.5302339,-0.2697961,0.05556229,-0.1273432
5.94,0.6219935,5.815972,0.6072389,-0.3171659,0.05471379,-0.1614864
5.96,0.5950859,6.261041,0.572335,-0.2929584,0.03239095,-0.2246486
5.98,0.5106272,7.03817,0.6658513,-0.1890462,-0.005324088,-0.3372101
6.00,0.6688612,7.383493,0.9602317,-0.02323401,-0.07404225,-0.4710877
6.02,0.8762777,7.387971,1.080051,0.1245338,-0.1788191,-0.5478153
6.04,0.8284811,7.363168,1.029265,0.200108,-0.2790723,-0.5209728
6.06,0.5734426,7.825291,0.8563063,0.2340091,-0.3172741,-0.4055239
6.08,0.2835184,8.497913,0.6726545,0.242323,-0.2689101,-0.2622545
6.10,0.1832972,8.648202,0.5800466,0.1993644,-0.1805762,-0.1329407
6.12,0.202331,8.757915,0.4915494,0.1234085,-0.1037587,-0.05075337
6.14,0.4314946,9.302729,0.7086836,0.06318229,-0.1086088,-0.01109481
6.16,0.4872731,9.832579,0.9077114,0.01715108,-0.1793487,0.01642187
6.18,0.3487188,9.9883,1.00035,-0.02781991,-0.2511438,0.05311736
6.20,0.1843313,9.973507,0.988708,-0.07768793,-0.2721397,0.1240963
6.22,0.03096885,10.23144,0.96062,-0.102429,-0.2609024,0.19953
6.24,0.06680939,10.89142,1.148551,-0.09516826,-0.292898,0.2216354
6.26,-0.1961609,11.45326,1.208383,-0.08984822,-0.3605284,0.1580485
6.28,-0.3782407,11.51257,1.284717,-0.1189436,-0.452352,0.08849692
6.30,-0.3870654,11.12631,1.33848,-0.1641415,-0.5376135,0.09926704
6.32,-0.4077526,10.9876,1.262777,-0.1573243,-0.6046748,0.1855225
6.34,-0.4122044,11.64744,1.375541,-0.06648874,-0.6797505,0.3143746
6.36,-0.4597537,12.07205,1.419296,0.0421211,-0.7666044,0.4436615
6.38,-0.4577864,12.45295,1.432076,0.1109129,-0.8710675,0.5290934
6.40,-0.570173,12.36859,1.261391,0.1145288,-0.9221491,0.5535786
6.42,-0.7224253,12.10977,1.014793,0.0940734,-0.8921611,0.5382932
6.44,-0.7612779,11.73854,0.9148085,0.06451723,-0.7985644,0.4942654
6.46,-0.602289,11.34875,0.9552678,0.0345111,-0.7091274,0.4208134
6.48,-0.3763857,11.19565,0.9853799,-0.003681946,-0.6547822,0.3330882
6.50,-0.2784775,11.29384,0.8974292,-0.07248926,-0.6056773,0.2567714
6.52,-0.3970803,11.21403,0.7113571,-0.1852313,-0.5178253,0.1842707
6.54,-0.4423382,10.81437,0.539789,-0.2977866,-0.3982883,0.1319062
6.56,-0.402638,10.63466,0.4193455,-0.3198313,-0.2383246,0.08346986
6.58,-0.1197334,10.669,0.4305422,-0.2273594,-0.0814443,0.04235711
6.60,0.2013389,10.74922,0.3041405,-0.1208116,0.102473,0.03095206
6.62,0.1929302,10.46232,0.1170235,-0.08561018,0.3132858,0.04341951
6.64,0.06968258,10.15485,0.1227122,-0.08130603,0.5237079,0.07106511
6.66,-0.03437614,10.13317,0.354966,-0.03153307,0.6962152,0.07348381
6.68,0.09665292,10.37644,0.7366802,0.07313635,0.784712,0.06505924
6.70,0.33103,10.86387,0.9741262,0.1769862,0.7864808,0.07107849
6.72,0.2841145,10.86672,0.9462296,0.1965764,0.7910452,0.0931975
6.74,0.05861893,10.69482,0.9406765,0.1027249,0.8080341,0.09798545
6.76,-0.05904723,10.51416,0.994285,-0.03195204,0.8183741,0.07114157
6.78,-0.001241557,10.26116,1.161954,-0.1050064,0.7967838,0.003742238
6.80,0.3458812,10.3225,1.389965,-0.05563234,0.7163532,-0.06851491
6.82,0.4341023,10.51244,1.483184,0.04180983,0.6264014,-0.1421042
6.84,0.2668254,10.61379,1.428766,0.05934981,0.5344799,-0.2156459
6.86,0.1866789,10.36991,1.430307,0.006889489,0.4207461,-0.28103
6.88,0.2223935,10.35388,1.6783,0.002496667,0.2538918,-0.3272569
6.90,0.5483665,10.81915,1.983217,0.07387339,0.03234417,-0.3163544
6.92,0.673456,11.21272,1.884084,0.104388,-0.1924707,-0.2475501
6.94,0.4135797,11.23385,1.559848,0.0650663,-0.3483784,-0.16167
6.96,0.18106,11.08108,1.366942,0.01967488,-0.4144625,-0.0810203
6.98,0.2683552,10.62171,1.356218,0.0194379,-0.4358184,-0.04301659
7.00,0.5166268,10.24101,1.343499,0.01263317,-0.4698212,-0.06757284
7.02,0.5554779,9.945797,1.2663,-0.01852893,-0.5104356,-0.1354354
