time_s,ax,ay,az,gx,gy,gz
5.00,1.619697,8.508488,4.671252,-0.003375274,-0.006077754,0.0003795183
5.02,1.627147,8.5013,4.662673,-0.005765796,-0.0004851209,0.005909873
5.04,1.646918,8.486179,4.67753,-0.003677053,0.003980405,0.005606725
5.06,1.663836,8.466301,4.682202,-0.004151399,0.007752925,0.00459136
5.08,1.669087,8.467683,4.689445,-0.003220133,0.00912277,0.001154489
5.10,1.639178,8.488696,4.684302,-0.004884209,0.01114994,0.0007889805
5.12,1.628649,8.489536,4.697736,-0.003544708,0.008946486,0.006123422
5.14,1.638936,8.476601,4.701571,-0.004176435,0.005532994,0.007085481
5.16,1.655015,8.468394,4.697627,-0.004133911,0.0006455567,0.00816265
5.18,1.659924,8.468429,4.692594,-0.006392925,0.0001156972,0.003463308
5.20,1.665125,8.464677,4.682074,-0.005232829,0.006748589,0.0001349157
5.22,1.659158,8.469168,4.695807,-0.00500423,0.01266225,-0.0009294839
5.24,1.64551,8.474277,4.722878,-0.004993013,0.0105556,-0.0006347321
5.26,1.641552,8.472972,4.738886,-0.002708296,0.0009161017,-0.0009235156
5.28,1.642563,8.478,4.713834,-0.0001876995,-0.001545241,0.001483315
5.30,1.63021,8.482384,4.682498,-0.005178229,-0.002208732,0.004987177
5.32,1.646252,8.480772,4.684833,-0.006496179,0.003255385,0.002050691
5.34,1.661254,8.465368,4.688511,-0.00888472,0.008509823,0.001449248
5.36,1.658888,8.449758,4.705887,-0.00837912,0.005690825,0.0001149016
5.38,1.637997,8.472631,4.71226,-0.00960474,0.007475137,0.0005833591
5.40,1.635142,8.478913,4.721337,-0.007619685,0.007397618,0.003113294
5.42,1.639417,8.472673,4.728194,-0.006018563,0.004282322,0.003353944
5.44,1.645643,8.465328,4.711641,-0.003420261,0.001969312,0.004244911
5.46,1.652061,8.464514,4.705763,-0.005515291,0.004131086,0.004510083
5.48,1.653185,8.461535,4.711195,-0.006618017,0.004946557,0.00126767
5.50,1.653803,8.457597,4.714837,-0.006889505,0.005413268,0.003756907
5.52,1.65405,8.465922,4.720302,-0.006516649,0.005242104,0.0009742512
5.54,1.651929,8.457549,4.734519,-0.006952108,0.003062653,-0.0004293904
5.56,1.646469,8.453403,4.731862,-0.003786069,0.0006409768,-0.0002987314
5.58,1.652623,8.459285,4.720552,-0.005101232,0.0004070587,0.0002195522
5.60,1.645719,8.459456,4.714743,-0.005752357,0.001240035,0.0005780353
5.62,1.647824,8.467276,4.73458,-0.001521624,0.00164186,-0.0005787061
5.64,1.643751,8.472557,4.717055,-0.00397062,0.002820343,0.001571852
5.66,1.645545,8.45799,4.711148,0.000206857,0.007390988,0.002541339
5.68,1.65223,8.447969,4.726381,-0.0008720271,0.006840171,0.002264777
5.70,1.661978,8.437055,4.745684,-0.0020089,0.002643217,-0.0002698072
5.72,1.666737,8.433082,4.746891,-0.000479639,-0.004618271,-0.004158048
5.74,1.645429,8.465796,4.735875,-0.002123967,-0.009935507,-0.004819902
5.76,1.623024,8.491817,4.728964,-0.002443118,-0.006408196,-0.0009272436
5.78,1.616715,8.496884,4.701589,-0.004933862,-0.003506917,0.004252614
5.80,1.643492,8.473592,4.689734,-0.003710362,-6.775181e-05,0.008622615
5.82,1.670849,8.445446,4.690338,-0.004717967,0.005976611,0.00586485
5.84,1.677496,8.444766,4.699135,-0.006303038,0.01129272,0.002259294
5.86,1.662331,8.464111,4.717402,-0.007200876,0.01802248,-2.405099e-05
5.88,1.656158,8.45495,4.743874,-0.00608827,0.01680304,0.0002578391
5.90,1.649229,8.44991,4.75507,-0.004262998,0.01152326,-0.0004802165
5.92,1.662135,8.435055,4.773965,-0.002790338,0.001336795,-0.002092199
5.94,1.674526,8.442267,4.725956,-0.002237879,-0.008356448,-0.005511362
5.96,1.648636,8.458335,4.70366,-0.01054486,-0.004408714,-0.004750633
5.98,1.626347,8.480617,4.683788,-0.01302698,0.00655687,-0.001161218
6.00,1.612631,8.511927,4.6865,-0.01884511,0.01613332,0.003983099
6.02,1.610289,8.49184,4.668857,-0.02854053,0.01592325,0.009757209
6.04,1.642262,8.466729,4.66648,-0.03709493,0.01322184,0.01188205
6.06,1.660795,8.444663,4.662887,-0.04461582,0.01421746,0.01228386
6.08,1.649607,8.447054,4.639635,-0.05821472,0.02581608,0.0144223
6.10,1.624222,8.480472,4.645656,-0.07753064,0.03986528,0.01686093
6.12,1.600323,8.486259,4.646509,-0.09195767,0.05234643,0.02456344
6.14,1.602405,8.464852,4.687428,-0.1022923,0.05713522,0.03526371
6.16,1.603286,8.450647,4.726295,-0.1134035,0.05971415,0.03924994
6.18,1.638311,8.417772,4.722496,-0.1265506,0.06708771,0.04191961
6.20,1.622799,8.394484,4.762668,-0.1491096,0.07213148,0.04490599
6.22,1.626185,8.396568,4.773966,-0.1661364,0.07818998,0.04867097
6.24,1.617915,8.378835,4.773775,-0.1738273,0.08983812,0.05332734
6.26,1.649373,8.359998,4.801364,-0.183872,0.108544,0.05620458
6.28,1.643822,8.327072,4.855594,-0.2028214,0.127064,0.05441532
6.30,1.642033,8.288812,4.962497,-0.2294514,0.120304,0.05282181
6.32,1.626484,8.272811,5.119301,-0.2689404,0.08471432,0.04957973
6.34,1.545925,8.357128,5.195085,-0.3082286,0.0284477,0.06009566
6.36,1.452907,8.335565,5.075165,-0.3276757,-0.02751769,0.08923192
6.38,1.507039,8.27316,5.095122,-0.33342,-0.08279407,0.1139268
6.40,1.560754,8.304318,5.096909,-0.3339037,-0.07776574,0.1379062
6.42,1.51399,8.391769,5.192391,-0.3732901,-0.03473087,0.177452
6.44,1.464906,8.41722,5.275017,-0.4553854,-0.02864968,0.2142233
6.46,1.482713,8.170822,5.372926,-0.5167786,-0.06384436,0.2499197
6.48,1.742431,7.979183,4.97561,-0.505441,-0.06284048,0.290034
6.50,1.944175,7.757159,4.713056,-0.4928402,0.01081174,0.3099195
6.52,2.166667,7.674517,4.614396,-0.5536348,0.2155758,0.3061418
6.54,2.326909,7.640443,4.734656,-0.6635805,0.4962905,0.3478837
6.56,2.380833,7.619092,5.013103,-0.7555436,0.7978715,0.4867782
6.58,2.21533,7.527462,5.204034,-0.7962075,1.065717,0.6650449
