time_s,ax,ay,az,gx,gy,gz
3.14,0.1260098,9.921865,0.8152011,0.01739314,0.03578542,-0.02081217
3.16,0.123543,9.909389,0.807516,0.01141305,0.0271106,-0.0116917
3.18,0.1463401,9.909424,0.8096247,0.003795217,0.01650655,-0.01595338
3.20,0.1581454,9.896811,0.8296463,0.003195929,-0.0002882324,-0.02559853
3.22,0.1454842,9.883401,0.8660035,0.00524954,-0.02198545,-0.03255421
3.24,0.1140857,9.818439,0.8428802,-0.002118371,-0.04942035,-0.02568431
3.26,0.09425687,9.756661,0.8200021,-0.009644293,-0.07178053,-0.00912139
3.28,0.07100521,9.768958,0.8051738,-0.003221286,-0.08183909,0.01193203
3.30,0.07408869,9.772012,0.776239,0.01018121,-0.08428602,0.02830373
3.32,0.09858151,9.77992,0.7669036,0.02169039,-0.08276075,0.03460614
3.34,0.08502586,9.776471,0.7361211,0.02519327,-0.0653611,0.03118736
3.36,0.04212804,9.772205,0.703842,0.02044984,-0.04037419,0.02945228
3.38,0.0203553,9.763922,0.7235014,0.01102961,-0.01092539,0.02528251
3.40,0.01431866,9.783921,0.7613295,0.00381732,0.008101808,0.01967048
3.42,-0.001734961,9.771767,0.7839465,-0.002899732,0.01400716,0.009262402
3.44,-0.006983357,9.764863,0.8209461,-0.006733336,0.009225351,-0.002573523
3.46,-0.03756267,9.77555,0.8415702,-0.008309758,-0.01018433,-0.002421549
3.48,-0.08118369,9.799581,0.8551291,-0.01269762,-0.03033139,-0.002551005
3.50,-0.08138018,9.818422,0.821345,-0.01870668,-0.04739314,0.0002483931
3.52,-0.02971646,9.831857,0.8043882,-0.009788617,-0.06021325,0.000294951
3.54,-0.01460967,9.835862,0.8349937,0.01249011,-0.06703985,-0.01168035
3.56,-0.00418339,9.817082,0.8331932,0.02171748,-0.06958797,-0.02032685
3.58,-0.02423652,9.833783,0.73917,0.002175361,-0.06175382,-0.01555768
3.60,-0.06059835,9.867661,0.6441877,-0.02871344,-0.03749934,-0.004785411
3.62,-0.02122657,9.839211,0.6240529,-0.04009996,-0.002944051,-0.0007539337
3.64,0.02695287,9.8055,0.6451681,-0.02438209,0.04041788,-0.008089761
3.66,0.02586634,9.80489,0.6559789,-0.009087376,0.07404479,-0.0189958
3.68,0.01771973,9.791949,0.6667144,-0.01167458,0.09156656,-0.02638914
