time_s,ax,ay,az,gx,gy,gz
4.62,-1.266819,9.679276,0.567837,0.03365251,0.015714,-0.02070088
4.64,-1.243967,9.677541,0.5576023,0.03212325,0.01447161,-0.03084368
4.66,-1.226546,9.694015,0.5690663,0.03761359,0.0238161,-0.04153993
4.68,-1.196164,9.728648,0.5817678,0.05188792,0.03822419,-0.0423109
4.70,-1.183862,9.774204,0.6001391,0.055327,0.05058398,-0.03862537
4.72,-1.189294,9.793908,0.5949981,0.04127656,0.0576084,-0.03391838
4.74,-1.206465,9.826395,0.6183799,0.01681596,0.05758675,-0.02973333
4.76,-1.188352,9.831585,0.6396523,-0.0161196,0.05070662,-0.02894818
4.78,-1.141793,9.833967,0.6350202,-0.03495232,0.04050449,-0.02289791
4.80,-1.15622,9.866334,0.6107599,-0.03939148,0.03756475,-0.01392413
4.82,-1.161083,9.833787,0.5984463,-0.04041329,0.03924008,-0.004519647
4.84,-1.115525,9.787798,0.5575125,-0.03781169,0.0326754,0.004331306
4.86,-1.110584,9.778096,0.5511539,-0.02751,0.02816188,0.01033126
4.88,-1.121325,9.735236,0.5712575,-0.01663277,0.03037984,0.002595444
4.90,-1.100406,9.684558,0.5875077,-0.01091397,0.02131835,-0.006675832
4.92,-1.088663,9.652591,0.5838895,-0.01441162,-0.006553713,-0.006721063
4.94,-1.117129,9.706597,0.5617064,-0.01328198,-0.02640329,-0.005549239
4.96,-1.133175,9.742694,0.5659855,-0.003292511,-0.04404339,0.0008114866
4.98,-1.137172,9.747184,0.5518766,0.01445142,-0.05190989,0.006917354
5.00,-1.137989,9.746378,0.5671392,0.03281004,-0.06325021,0.006257073
5.02,-1.145243,9.770965,0.586064,0.04601536,-0.08409503,-0.0005546957
5.04,-1.159683,9.826309,0.5811616,0.04762864,-0.09722674,-0.003209708
5.06,-1.175501,9.850255,0.5628792,0.04414234,-0.1080079,0.003494804
5.08,-1.208035,9.849042,0.5064247,0.0330293,-0.1024976,0.01724436
5.10,-1.197302,9.790969,0.4740869,0.01873165,-0.089723,0.03111948
5.12,-1.178802,9.733252,0.4486461,0.01567752,-0.06838945,0.03745821
5.14,-1.173258,9.686282,0.4364991,0.02601195,-0.03660184,0.03279748
5.16,-1.179639,9.681623,0.4487612,0.03878791,-0.007962845,0.0236322
5.18,-1.205017,9.689989,0.4706618,0.04214394,0.01415312,0.0149842
5.20,-1.235359,9.735144,0.4805699,0.02999807,0.02688061,0.006912529
5.22,-1.256671,9.740176,0.5092881,0.005497325,0.03316873,-0.003239919
5.24,-1.251776,9.738244,0.5053745,-0.01756298,0.03328479,-0.009136567
5.26,-1.250586,9.749963,0.5218652,-0.03007168,0.03337691,-0.01733767
5.28,-1.254708,9.766374,0.5400583,-0.03014057,0.03320925,-0.0232646
5.30,-1.252093,9.751272,0.5418516,-0.02251503,0.02062892,-0.02962895
5.32,-1.257301,9.732055,0.544553,-0.01064516,0.007402257,-0.03456999
5.34,-1.267034,9.71384,0.5677041,-0.007006581,-0.00859031,-0.03953323
5.36,-1.270571,9.692974,0.5405478,-0.01294989,-0.02347993,-0.04927931
5.38,-1.280522,9.658524,0.5364132,-0.01486311,-0.03736543,-0.06163631
5.40,-1.263268,9.669971,0.5541078,-0.003536368,-0.05119218,-0.07191526
5.42,-1.259935,9.733884,0.5432937,0.01518036,-0.06395435,-0.07235394
5.44,-1.315793,9.806341,0.4938751,0.03772547,-0.06283473,-0.06154149
5.46,-1.352555,9.806238,0.5060446,0.04258353,-0.06339913,-0.04643326
5.48,-1.348317,9.756487,0.5167392,0.02553586,-0.06956886,-0.03804161
5.50,-1.357835,9.740864,0.5315691,-0.004043402,-0.08478376,-0.03907228
5.52,-1.365585,9.735845,0.5448941,-0.03270966,-0.09676749,-0.0533458
5.54,-1.337712,9.697458,0.5214714,-0.0488982,-0.1014212,-0.06968301
5.56,-1.351287,9.661884,0.558133,-0.05764243,-0.1016254,-0.09216511
5.58,-1.339318,9.626914,0.55465,-0.05773522,-0.1028906,-0.1149324
5.60,-1.347963,9.611273,0.5620594,-0.06146178,-0.1104846,-0.1222621
5.62,-1.411184,9.58274,0.5452087,-0.06296935,-0.1142956,-0.1253515
5.64,-1.423061,9.564191,0.5704376,-0.06615327,-0.1211708,-0.1208302
5.66,-1.414798,9.596419,0.6522413,-0.0709016,-0.1361944,-0.1072029
5.68,-1.395176,9.646221,0.7569432,-0.09232688,-0.1616883,-0.08806951
5.70,-1.389388,9.614886,0.7870634,-0.1293332,-0.1937527,-0.06973796
5.72,-1.378425,9.500939,0.7403579,-0.1811996,-0.2144492,-0.05830177
5.74,-1.385183,9.352716,0.6567435,-0.2202867,-0.2015429,-0.06441327
5.76,-1.36885,9.315873,0.6723942,-0.2222912,-0.1761498,-0.09617791
5.78,-1.307932,9.256173,0.7584116,-0.1925331,-0.1549588,-0.1319187
5.80,-1.307692,9.269901,0.8667743,-0.1550381,-0.1465939,-0.1503559
5.82,-1.384976,9.242611,0.8820874,-0.1479847,-0.1487596,-0.13772
5.84,-1.467291,9.036255,0.8697583,-0.1839454,-0.1524674,-0.1117552
5.86,-1.536056,8.865917,0.8364874,-0.2241848,-0.163074,-0.08897584
5.88,-1.586479,8.888593,0.8862032,-0.2228603,-0.1953708,-0.06690802
5.90,-1.543406,8.947595,0.9679632,-0.1699146,-0.2330471,-0.04390971
5.92,-1.535111,8.846228,0.8943441,-0.1330085,-0.2364465,-0.01432867
5.94,-1.599399,8.67602,0.7269415,-0.1294645,-0.2028499,0.01133472
5.96,-1.641826,8.582546,0.5990946,-0.1296454,-0.157203,0.02071147
5.98,-1.580059,8.795652,0.5978045,-0.09721296,-0.1126065,0.004697997
6.00,-1.539843,9.311497,0.6828811,-0.04137677,-0.06351081,-0.02282639
6.02,-1.513798,9.486567,0.6169958,-0.01918068,0.002647093,-0.03057558
6.04,-1.598582,9.643525,0.6630316,-0.06032365,0.06029757,0.002344635
6.06,-1.680347,9.838959,0.906773,-0.1452672,0.08272436,0.06105607
6.08,-1.749976,10.09732,1.079223,-0.2141285,0.09103847,0.1217159
6.10,-1.782516,10.31672,1.095196,-0.2228532,0.122501,0.1685819
6.12,-1.768253,10.14929,1.046861,-0.2008848,0.215588,0.1728361
6.14,-1.6718,9.825971,1.168484,-0.1729823,0.2923336,0.126045
6.16,-1.48175,9.325636,1.509124,-0.1647403,0.269418,0.0497659
6.18,-1.266047,9.182424,1.799041,-0.1966218,0.175898,0.006637099
6.20,-1.404127,8.980474,1.497257,-0.2844828,0.1310086,0.02541961
6.22,-1.581828,8.658988,1.185665,-0.3673082,0.1776727,0.0737453
6.24,-1.57292,8.52002,1.133053,-0.3617292,0.2836291,0.1226951
6.26,-1.386,8.482461,1.451128,-0.2383585,0.3929686,0.1403131
